tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,10038,0,live,PARP2,"ADPRT2, ADPRTL2, ADPRTL3, ARTD2, PARP-2, pADPRT-2",poly(ADP-ribose) polymerase 2,"poly [ADP-ribose] polymerase 2|ADP-ribosyltransferase (NAD+; poly(ADP-ribose) polymerase)-like 2|ADP-ribosyltransferase diphtheria toxin-like 2|ADPRT-2|DNA ADP-ribosyltransferase PARP2|NAD(+) ADP-ribosyltransferase 2|hPARP-2|poly (ADP-ribose) polymerase family, member 2|poly (ADP-ribosyl) transferase-like 2|poly[ADP-ribose] synthase 2|poly[ADP-ribose] synthetase 2|protein poly-ADP-ribosyltransferase PARP2",14q11.2,14,NC_000014.9,20343041,20357904,plus,16,607725
9606,Homo sapiens,6881,0,live,TAF10,"TAF2A, TAF2H, TAFII30",TATA-box binding protein associated factor 10,"transcription initiation factor TFIID subunit 10|STAF28|TAF(II)30|TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa|TAFII-30|TATA box binding protein (TBP)-associated factor, RNA polymerase II, H, 30kD|transcription initiation factor TFIID 30 kD subunit|transcription initiation factor TFIID 30 kDa subunit",11p15.4,11,NC_000011.10,6606294,6612216,minus,5,600475
9606,Homo sapiens,54862,0,live,CC2D1A,"Aki-1, FREUD-1, Freud-1/Aki1, Lgd2, MRT3, TAPE",coiled-coil and C2 domain containing 1A,coiled-coil and C2 domain-containing protein 1A|Akt kinase-interacting protein 1|FRE under dual repression-binding protein 1|TBK1-associated protein in endolysosomes|five prime repressor element under dual repression-binding protein 1|five repressor element under dual repression-binding protein 1|putative NF-kappa-B-activating protein 023N|putative NFkB activating protein,19p13.12,19,NC_000019.10,13906149,13930879,plus,28,610055
9606,Homo sapiens,3987,0,live,LIMS1,"PINCH, PINCH-1, PINCH1",LIM zinc finger domain containing 1,LIM and senescent cell antigen-like-containing domain protein 1|LIM and senescent cell antigen-like domains 1|LIM-type zinc finger domains 1|particularly interesting new Cys-His protein 1|renal carcinoma antigen NY-REN-48|senescent cell antigen,2q12.3,2,NC_000002.12,108533671,108687246,plus,19,602567
9606,Homo sapiens,55658,0,live,RNF126,,ring finger protein 126,E3 ubiquitin-protein ligase RNF126,19p13.3,19,NC_000019.10,647526,663214,minus,10,615177
9606,Homo sapiens,3682,0,live,ITGAE,"CD103, HUMINAE",integrin subunit alpha E,"integrin alpha-E|HML-1 antigen|antigen CD103, human mucosal lymphocyte antigen 1; alpha polypeptide|human mucosal lymphocyte antigen 1, alpha polypeptide|integrin alpha-IEL|integrin, alpha E (antigen CD103, human mucosal lymphocyte antigen 1; alpha polypeptide)|mucosal lymphocyte 1 antigen",17p13.2,17,NC_000017.11,3714628,3803766,minus,32,604682
9606,Homo sapiens,7389,0,live,UROD,"PCT, UPD",uroporphyrinogen decarboxylase,uroporphyrinogen decarboxylase|uroporphyrinogen III decarboxylase,1p34.1,1,NC_000001.11,45012254,45015575,plus,10,613521
9606,Homo sapiens,11143,0,live,KAT7,"HBO1, HBOA, MYST2, ZC2HC7",lysine acetyltransferase 7,"histone acetyltransferase KAT7|K(lysine) acetyltransferase 7|MOZ, YBF2/SAS3, SAS2 and TIP60 protein 2|MYST histone acetyltransferase 2|histone acetyltransferase MYST2|histone acetyltransferase binding to ORC1",17q21.33,17,NC_000017.11,49788681,49835026,plus,16,609880
9606,Homo sapiens,10682,0,live,EBP,"CDPX2, CHO2, CPX, CPXD, MEND",EBP cholestenol delta-isomerase,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase|3-beta-hydroxysteroid-delta-8,delta-7-isomerase|Chondrodysplasia punctata-2, X-linked dominant (Happle syndrome)|D8-D7 sterol isomerase|cholestenol Delta-isomerase|delta(8)-Delta(7) sterol isomerase|emopamil binding protein (sterol isomerase)|emopamil-binding protein|sterol 8-isomerase",Xp11.23,X,NC_000023.11,48521808,48528716,plus,5,300205
9606,Homo sapiens,7143,0,live,TNR,TN-R,tenascin R,tenascin-R|janusin|restrictin,1q25.1,1,NC_000001.11,175315194,175743702,minus,25,601995
9606,Homo sapiens,107963951,0,live,LOC107963951,,BCR-ABL minor-breakpoint cluster region,BCR p190 Philadelphia chromosome recombination region|BCR p190 breakpoint recombination region|t(9;22)(q34;q11) m-BCR recombination region,22q11.23,22,NC_000022.11,23217698,23253190,plus,0,
9606,Homo sapiens,8930,0,live,MBD4,MED1,"methyl-CpG binding domain 4, DNA glycosylase","methyl-CpG-binding domain protein 4|3,N(4)-ethenocytosine glycosylase|G/5-fluorouracil mismatch glycosylase with biphasic kinetics|G/T mismatch glycosylase|G/U mismatch glycosylase|methyl-CpG binding domain protein 4|methyl-CpG-binding endonuclease 1|methyl-CpG-binding protein MBD4|mismatch-specific DNA N-glycosylase|putative methyl-CpG binding protein",3q21.3,3,NC_000003.12,129430947,129440029,minus,8,603574
9606,Homo sapiens,8396,0,live,PIP4K2B,"PI5P4KB, PIP5K2B, PIP5KIIB, PIP5KIIbeta, PIP5P4KB",phosphatidylinositol-5-phosphate 4-kinase type 2 beta,"phosphatidylinositol 5-phosphate 4-kinase type-2 beta|1-phosphatidylinositol 5-phosphate 4-kinase 2-beta|1-phosphatidylinositol-4-phosphate kinase|PI(5)P 4-kinase type II beta|PIP4KII-beta|PTDINS(4)P-5-kinase|diphosphoinositide kinase 2-beta|phosphatidylinositol 5-phosphate 4-kinase type II beta|phosphatidylinositol-4-phosphate 5-kinase, type II, beta",17q12,17,NC_000017.11,38765691,38799576,minus,13,603261
9606,Homo sapiens,6455,0,live,SH3GL1,"CNSA1, EEN, SH3D2B, SH3P8","SH3 domain containing GRB2 like 1, endophilin A2",endophilin-A2|EEN fusion partner of MLL|SH3 domain protein 2B|SH3 domain-containing GRB2-like protein 1|SH3-containing Grb-2-like 1 protein|SH3-domain GRB2-like 1|endophilin-2|extra 11-19 leukemia fusion|extra eleven-nineteen leukemia fusion gene protein,19p13.3,19,NC_000019.10,4360369,4400547,minus,12,601768
9606,Homo sapiens,7392,0,live,USF2,"FIP, bHLHb12","upstream transcription factor 2, c-fos interacting",upstream stimulatory factor 2|c-fos interacting protein|class B basic helix-loop-helix protein 12|major late transcription factor 2,19q13.12,19,NC_000019.10,35268962,35279821,plus,12,600390
9606,Homo sapiens,340419,0,live,RSPO2,"CRISTIN2, HHRRD, TETAMS2",R-spondin 2,R-spondin-2|R-spondin 2 homolog|roof plate-specific spondin-2,8q23.1,8,NC_000008.11,107899316,108083680,minus,7,610575
9606,Homo sapiens,4610,0,live,MYCL,"L-Myc, LMYC1, bHLHe38, MYCL","MYCL proto-oncogene, bHLH transcription factor","protein L-Myc|class E basic helix-loop-helix protein 38|l-myc-1 proto-oncogene|myc-related gene from lung cancer|protein L-Myc-1|v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog|v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived",1p34.2,1,NC_000001.11,39895428,39901917,minus,2,164850
9606,Homo sapiens,5351,0,live,PLOD1,"EDS6, EDSKCL1, LH, LH1, LLH, PLOD","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1|lysine hydroxylase|lysyl hydroxlase 1|procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1",1p36.22,1,NC_000001.11,11934717,11975537,plus,20,153454
9606,Homo sapiens,80816,0,live,ASXL3,"BRPS, KIAA1713",ASXL transcriptional regulator 3,"putative Polycomb group protein ASXL3|additional sex combs like 3, transcriptional regulator|additional sex combs like transcriptional regulator 3|additional sex combs-like protein 3",18q12.1,18,NC_000018.10,33578219,33751195,plus,17,615115
9606,Homo sapiens,4779,0,live,NFE2L1,"LCR-F1, NRF1, TCF11","nuclear factor, erythroid 2 like 1","endoplasmic reticulum membrane sensor NFE2L1|NF-E2-related factor 1|NFE2-related factor 1|TCF-11|locus control region-factor 1|nuclear factor erythroid 2-related factor 1|nuclear factor, erythroid derived 2, like 1|protein NRF1, p120 form|transcription factor 11 (basic leucine zipper type)|transcription factor HBZ17|transcription factor LCR-F1",17q21.32,17,NC_000017.11,48048359,48061545,plus,7,163260
9606,Homo sapiens,2354,0,live,FOSB,"AP-1, G0S3, GOS3, GOSB","FosB proto-oncogene, AP-1 transcription factor subunit","protein fosB|FBJ murine osteosarcoma viral oncogene homolog B|FosB proto-oncogene, AP-1 trancription factor subunit|G0/G1 switch regulatory protein 3|activator protein 1",19q13.32,19,NC_000019.10,45467996,45475179,plus,4,164772
9606,Homo sapiens,3752,0,live,KCND3,"BRGDA9L, KCND3S, KSHIVB, KV4.3, SCA19, SCA22, KCND3",potassium voltage-gated channel subfamily D member 3,"potassium voltage-gated channel subfamily D member 3|potassium channel, voltage gated Shal related subfamily D, member 3|potassium ionic channel Kv4.3|potassium voltage-gated channel long|potassium voltage-gated channel, Shal-related subfamily, member 3|sha1-related potassium channel Kv4.3|voltage-gated K+ channel|voltage-gated potassium channel subunit Kv4.3",1p13.2,1,NC_000001.11,111770662,111989668,minus,14,605411
9606,Homo sapiens,54657,0,live,UGT1A4,"GNT1, HUG-BR2, UDPGT, UDPGT 1-4, UGT-1A, UGT-1D, UGT1, UGT1-01, UGT1-04, UGT1.1, UGT1.4, UGT1A, UGT1A1S, UGT1D, hUG-BR1, UGT1A4",UDP glucuronosyltransferase family 1 member A4,"UDP-glucuronosyltransferase 1A4|Bilirubin-specific UDPGT isozyme 1|UDP glucuronosyltransferase 1 family, polypeptide A4|UDP glycosyltransferase 1 family, polypeptide A4|UDP-glucuronosyltransferase 1 family polypeptide A4s|UDP-glucuronosyltransferase 1-1|UDP-glucuronosyltransferase 1-4|UDP-glucuronosyltransferase 1-A|UDP-glucuronosyltransferase 1-D|UDP-glucuronosyltransferase 1A1|UDPGT 1-1|bilirubin UDP-glucuronosyltransferase isozyme 2|bilirubin-specific UDPGT isozyme 2",2q37.1,2,NC_000002.12,233718736,233773300,plus,5,606429
9606,Homo sapiens,3501,0,live,IGHG2,,immunoglobulin heavy constant gamma 2 (G2m marker),Constant region of heavy chain of IgG2|immunoglobulin gamma 2 (Gm marker)|immunoglobulin heavy constant gamma 2 (Gm marker),14q32.33,14,NC_000014.9,105643203,105644789,minus,0,147110
9606,Homo sapiens,55997,0,live,CFC1,"CFC1B, CRYPTIC, DTGA2, HTX2","cripto, FRL-1, cryptic family 1",cryptic protein|cryptic family protein 1|heterotaxy 2 (autosomal dominant),2q21.1,2,NC_000002.12,130592165,130599575,minus,7,605194
9606,Homo sapiens,3036,0,live,HAS1,HAS,hyaluronan synthase 1,hyaluronan synthase 1|HA synthase 1|hyaluronate synthase 1|hyaluronic acid synthase 1,19q13.41,19,NC_000019.10,51713112,51723991,minus,5,601463
9606,Homo sapiens,11343,0,live,MGLL,"HU-K5, HUK5, MAGL, MGL",monoglyceride lipase,monoglyceride lipase|lysophospholipase homolog|monoacylglycerol lipase,3q21.3,3,NC_000003.12,127689066,127823185,minus,13,609699
9606,Homo sapiens,5148,0,live,PDE6G,"PDEG, RP57",phosphodiesterase 6G,"retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma|GMP-PDE gamma|phosphodiesterase 6G, cGMP-specific, rod, gamma|rod cG-PDE G",17q25.3,17,NC_000017.11,81650459,81663127,minus,6,180073
9606,Homo sapiens,2487,0,live,FRZB,"FRE, FRITZ, FRP-3-1, FRZB-PEN, FRZB1, FZRB, OS1, SFRP3, SRFP3, hFIZ, FRZB",frizzled related protein,secreted frizzled-related protein 3|frezzled|frizzled homolog-related|frizzled-related protein 1|sFRP-3,2q32.1,2,NC_000002.12,182833275,182866637,minus,6,605083
9606,Homo sapiens,7536,0,live,SF1,"BBP, D11S636, MBBP, ZCCHC25, ZFM1, ZNF162",splicing factor 1,splicing factor 1|mammalian branch point-binding protein|transcription factor ZFM1|zinc finger gene in MEN1 locus|zinc finger protein 162,11q13.1,11,NC_000011.10,64764606,64778769,minus,15,601516
9606,Homo sapiens,7805,0,live,LAPTM5,CLAST6,lysosomal protein transmembrane 5,lysosomal-associated transmembrane protein 5|CD40-ligand-activated specific transcripts|human retinoic acid-inducible E3 protein|lysosomal associated multispanning membrane protein 5|lysosomal multispanning membrane protein 5|lysosomal-associated multitransmembrane protein 5|retinoic acid-inducible E3 protein,1p35.2,1,NC_000001.11,30732469,30757840,minus,8,601476
9606,Homo sapiens,9908,0,live,G3BP2,,G3BP stress granule assembly factor 2,ras GTPase-activating protein-binding protein 2|G3BP-2|GAP SH3 domain-binding protein 2|GTPase activating protein (SH3 domain) binding protein 2|Ras-GTPase activating protein SH3 domain-binding protein 2,4q21.1,4,NC_000004.12,75642782,75724470,minus,18,
9606,Homo sapiens,5078,0,live,PAX4,"KPD, MODY9",paired box 4,paired box protein Pax-4|paired box gene 4|paired domain gene 4,7q32.1,7,NC_000007.14,127610292,127618142,minus,12,167413
9606,Homo sapiens,56940,0,live,DUSP22,"JKAP, JSP-1, JSP1, LMW-DSP2, LMWDSP2, MKP-x, MKPX, VHX",dual specificity phosphatase 22,dual specificity protein phosphatase 22|JNK-stimulating phosphatase 1|JNK-stimulatory phosphatase-1|MAP kinase phosphatase x|epididymis secretory sperm binding protein|homolog of mouse dual specificity phosphatase LMW-DSP2|low molecular weight dual specificity phosphatase 2|mitogen-activated protein kinase phosphatase x,6p25.3,6,NC_000006.12,292459,351355,plus,9,616778
9606,Homo sapiens,26088,0,live,GGA1,,"golgi associated, gamma adaptin ear containing, ARF binding protein 1","ADP-ribosylation factor-binding protein GGA1|ADP-ribosylation factor binding protein 1|gamma-adaptin related protein 1|golgi-localized, gamma ear-containing, ARF-binding protein 1",22q13.1,22,NC_000022.11,37608474,37633564,plus,20,606004
9606,Homo sapiens,574031,0,live,MIR363,"MIR-363, MIRN363, hsa-mir-363",microRNA 363,,Xq26.2,X,NC_000023.11,134169378,134169452,minus,1,
9606,Homo sapiens,3680,0,live,ITGA9,"ALPHA-RLC, ITGA4L, RLC",integrin subunit alpha 9,integrin alpha-9|integrin alpha-RLC,3p22.2,3,NC_000003.12,37452141,37823507,plus,28,603963
9606,Homo sapiens,9723,0,live,SEMA3E,"M-SEMAH, M-SemaK, SEMAH, coll-5",semaphorin 3E,"semaphorin-3E|sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",7q21.11,7,NC_000007.14,83363238,83649139,minus,18,608166
9606,Homo sapiens,51232,0,live,CRIM1,"CRIM-1, S52",cysteine rich transmembrane BMP regulator 1,cysteine-rich motor neuron 1 protein|cysteine rich transmembrane BMP regulator 1 (chordin-like)|cysteine-rich repeat-containing protein S52,2p22.2,2,NC_000002.12,36355778,36551135,plus,22,606189
9606,Homo sapiens,714,0,live,C1QC,"C1Q-C, C1QG",complement C1q C chain,"complement C1q subcomponent subunit C|complement component 1, q subcomponent, C chain|complement component 1, q subcomponent, gamma polypeptide",1p36.12,1,NC_000001.11,22643633,22648108,plus,3,120575
9606,Homo sapiens,10228,0,live,STX6,,syntaxin 6,syntaxin-6,1q25.3,1,NC_000001.11,180972725,181022917,minus,8,603944
9606,Homo sapiens,388336,0,live,SHISA6,,shisa family member 6,protein shisa-6|protein shisa-6 homolog|shisa homolog 6,17p12,17,NC_000017.11,11241213,11564063,plus,6,617327
9606,Homo sapiens,4209,0,live,MEF2D,,myocyte enhancer factor 2D,"myocyte-specific enhancer factor 2D|MADS box transcription enhancer factor 2, polypeptide D",1q22,1,NC_000001.11,156463727,156500840,minus,17,600663
9606,Homo sapiens,8078,0,live,USP5,ISOT,ubiquitin specific peptidase 5,ubiquitin carboxyl-terminal hydrolase 5|deubiquitinating enzyme 5|isopeptidase T|testicular tissue protein Li 218|ubiquitin isopeptidase T|ubiquitin specific protease 5 (isopeptidase T)|ubiquitin thioesterase 5|ubiquitin thiolesterase 5|ubiquitin-specific protease-5 (ubiquitin isopeptidase T)|ubiquitin-specific-processing protease 5,12p13.31,12,NC_000012.12,6852150,6866632,plus,20,601447
9606,Homo sapiens,406887,0,live,MIRLET7E,"LET7E, MIRNLET7E, hsa-let-7e, let-7e",microRNA let-7e,,19q13.41,19,NC_000019.10,51692786,51692864,plus,1,611250
9606,Homo sapiens,22954,0,live,TRIM32,"BBS11, HT2A, LGMD2H, LGMDR8, TATIP",tripartite motif containing 32,"E3 ubiquitin-protein ligase TRIM32|72 kDa Tat-interacting protein|RING-type E3 ubiquitin transferase TRIM32|TAT-interactive protein, 72-KD|tripartite motif-containing protein 32|zinc-finger protein HT2A",9q33.1,9,NC_000009.12,116687305,116701299,plus,4,602290
9606,Homo sapiens,3110,0,live,MNX1,"HB9, HLXB9, HOXHB9, SCRA1",motor neuron and pancreas homeobox 1,motor neuron and pancreas homeobox protein 1|homeobox HB9|homeobox protein HB9,7q36.3,7,NC_000007.14,157004854,157010663,minus,4,142994
9606,Homo sapiens,8675,0,live,STX16,SYN16,syntaxin 16,syntaxin-16,20q13.32,20,NC_000020.11,58651283,58679526,plus,9,603666
9606,Homo sapiens,107,0,live,ADCY1,"AC1, DFNB44",adenylate cyclase 1,"adenylate cyclase type 1|3',5'-cyclic AMP synthetase|ATP pyrophosphate-lyase 1|Ca(2+)/calmodulin-activated adenylyl cyclase|adenyl cyclase|adenylate cyclase 1 (brain)|adenylate cyclase type I|adenylyl cyclase 1|adenylyl cyclase subtype 1",7p12.3,7,NC_000007.14,45574140,45723116,plus,22,103072
9606,Homo sapiens,29899,0,live,GPSM2,"CMCS, DFNB82, LGN, PINS",G protein signaling modulator 2,"G-protein-signaling modulator 2|G-protein signalling modulator 2 (AGS3-like, C. elegans)|mosaic protein LGN",1p13.3,1,NC_000001.11,108875350,108934545,plus,19,609245
9606,Homo sapiens,694,0,live,BTG1,APRO2,BTG anti-proliferation factor 1,"protein BTG1|B-cell translocation gene 1 protein|B-cell translocation gene 1, anti-proliferative",12q21.33,12,NC_000012.12,92140278,92145846,minus,2,109580
9606,Homo sapiens,4681,0,live,NBL1,"D1S1733E, DAN, DAND1, NB, NO3","NBL1, DAN family BMP antagonist","neuroblastoma suppressor of tumorigenicity 1|DAN domain family member 1|differential screening-selected gene aberrant in neuroblastoma|neuroblastoma 1, DAN family BMP antagonist|neuroblastoma candidate region, suppression of tumorigenicity 1",1p36.13,1,NC_000001.11,19643229,19658452,plus,10,600613
9606,Homo sapiens,9497,0,live,SLC4A7,"NBC2, NBC3, NBCN1, SBC2, SLC4A6",solute carrier family 4 member 7,"sodium bicarbonate cotransporter 3|bicarbonate transporter|electroneutral Na/HCO(3) cotransporter|sodium bicarbonate cotransporter 2|sodium bicarbonate cotransporter 2b|solute carrier family 4, sodium bicarbonate cotransporter, member 7",3p24.1,3,NC_000003.12,27372721,27484420,minus,28,603353
9606,Homo sapiens,55611,0,live,OTUB1,"HSPC263, OTB1, OTU1","OTU deubiquitinase, ubiquitin aldehyde binding 1","ubiquitin thioesterase OTUB1|OTU domain, ubiquitin aldehyde binding 1|OTU domain-containing ubiquitin aldehyde-binding protein 1|OTU-domain Ubal-binding 1|deubiquitinating enzyme OTUB1|otubain-1|ubiquitin-specific protease otubain 1|ubiquitin-specific-processing protease OTUB1",11q13.1,11,NC_000011.10,63986438,63998412,plus,7,608337
9606,Homo sapiens,84740,0,live,AFAP1-AS1,"AFAP1-AS, AFAP1AS",AFAP1 antisense RNA 1,AFAP1 antisense RNA 1 (non-protein coding),4p16.1,4,NC_000004.12,7754090,7778928,plus,2,
9606,Homo sapiens,816,0,live,CAMK2B,"CAM2, CAMK2, CAMKB, CaMKIIbeta, MRD54",calcium/calmodulin dependent protein kinase II beta,calcium/calmodulin-dependent protein kinase type II subunit beta|CaM kinase II beta subunit|CaM-kinase II beta chain|caMK-II subunit beta|proline rich calmodulin-dependent protein kinase,7p13,7,NC_000007.14,44217154,44326167,minus,28,607707
9606,Homo sapiens,5935,0,live,RBM3,"IS1-RNPL, RNPL",RNA binding motif protein 3,"RNA-binding protein 3|RNA binding motif (RNP1, RRM) protein 3",Xp11.23,X,NC_000023.11,48574484,48581162,plus,7,300027
9606,Homo sapiens,23493,0,live,HEY2,"CHF1, GRIDLOCK, GRL, HERP1, HESR2, HRT2, bHLHb32",hes related family bHLH transcription factor with YRPW motif 2,hairy/enhancer-of-split related with YRPW motif protein 2|HES-related repressor protein 1|HES-related repressor protein 2|HESR-2|HRT-2|cardiovascular basic helix-loop-helix factor 1|cardiovascular helix-loop-helix factor 1|class B basic helix-loop-helix protein 32|hCHF1|hHRT2|hairy and enhancer of split-related protein 2|hairy-related transcription factor 2|hairy/enhancer-of-split related with YRPW motif 2|protein gridlock homolog,6q22.31,6,NC_000006.12,125747639,125762243,plus,7,604674
